Time,event_type,data.policy_id,data.policy_action,data.policy_name,data.risk_level,data.risk_score,data.rule_id,data.rule_name,data.userid,time,data.decision_decisionCode,data.applicationid,data.applicationname,year,month,day
"Jul 7, 2023 @ 22:09:07.718",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 7, 2023 @ 22:09:07.718",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 21:50:17.074",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid008,"Jul 7, 2023 @ 21:50:17.074",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 21:48:27.098",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jul 7, 2023 @ 21:48:27.098",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 20:59:25.884",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid008,"Jul 7, 2023 @ 20:59:25.884",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 20:59:12.169",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jul 7, 2023 @ 20:59:12.169",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 19:17:55.690",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid008,"Jul 7, 2023 @ 19:17:55.690",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 19:17:41.002",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jul 7, 2023 @ 19:17:41.002",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 18:28:07.202",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jul 7, 2023 @ 18:28:07.202",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 17:24:46.985",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid008,"Jul 7, 2023 @ 17:24:46.985",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,7
"Jul 7, 2023 @ 17:24:35.347",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jul 7, 2023 @ 17:24:35.347",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,7
"Jul 6, 2023 @ 22:01:36.806",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jul 6, 2023 @ 22:01:36.806",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 22:01:17.773",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 6, 2023 @ 22:01:17.773",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 21:33:23.043",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jul 6, 2023 @ 21:33:23.043",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 21:33:06.038",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 6, 2023 @ 21:33:06.038",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 21:06:16.806",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jul 6, 2023 @ 21:06:16.806",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 21:06:03.709",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 6, 2023 @ 21:06:03.709",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 19:32:48.331",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jul 6, 2023 @ 19:32:48.331",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 19:31:49.202",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 6, 2023 @ 19:31:49.202",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 17:42:01.222",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jul 6, 2023 @ 17:42:01.222",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 17:38:18.194",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jul 6, 2023 @ 17:38:18.194",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 17:37:19.035",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jul 6, 2023 @ 17:37:19.035",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 17:36:57.279",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 6, 2023 @ 17:36:57.279",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,6
"Jul 6, 2023 @ 02:44:14.165",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid013,"Jul 6, 2023 @ 02:44:14.165",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,5
"Jul 6, 2023 @ 02:40:05.799",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid013,"Jul 6, 2023 @ 02:40:05.799",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,5
"Jul 6, 2023 @ 02:38:44.160",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid014,"Jul 6, 2023 @ 02:38:44.160",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 21:52:02.834",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jul 5, 2023 @ 21:52:02.834",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 21:51:36.358",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jul 5, 2023 @ 21:51:36.358",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 21:23:47.782",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 5, 2023 @ 21:23:47.782",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 19:27:40.645",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid008,"Jul 5, 2023 @ 19:27:40.645",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 19:27:26.443",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jul 5, 2023 @ 19:27:26.443",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 17:14:58.956",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jul 5, 2023 @ 17:14:58.956",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 17:14:16.880",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jul 5, 2023 @ 17:14:16.880",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,5
"Jul 5, 2023 @ 01:02:55.753",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid011,"Jul 5, 2023 @ 01:02:55.753",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,4
"Jul 4, 2023 @ 19:31:13.562",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jul 4, 2023 @ 19:31:13.562",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,4
"Jul 4, 2023 @ 19:30:31.585",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 4, 2023 @ 19:30:31.585",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,4
"Jul 3, 2023 @ 20:45:47.009",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jul 3, 2023 @ 20:45:47.009",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,3
"Jul 3, 2023 @ 20:45:34.478",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 3, 2023 @ 20:45:34.478",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,3
"Jul 3, 2023 @ 17:56:43.712",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jul 3, 2023 @ 17:56:43.712",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,3
"Jul 3, 2023 @ 17:55:44.628",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jul 3, 2023 @ 17:55:44.628",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,3
"Jul 3, 2023 @ 17:44:47.495",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jul 3, 2023 @ 17:44:47.495",TRUSTEER_OK,5039230433596710000,MyApplication,2023,7,3
"Jul 3, 2023 @ 17:43:56.899",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 3, 2023 @ 17:43:56.899",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,7,3
"Jul 1, 2023 @ 03:53:40.745",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid011,"Jul 1, 2023 @ 03:53:40.745",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jul 1, 2023 @ 02:00:56.378",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,MEDIUM,300,1634034549916,Adaptive access,userid015,"Jul 1, 2023 @ 02:00:56.378",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jul 1, 2023 @ 01:11:07.990",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jul 1, 2023 @ 01:11:07.990",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jul 1, 2023 @ 01:10:56.932",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 1, 2023 @ 01:10:56.932",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jul 1, 2023 @ 00:06:20.478",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jul 1, 2023 @ 00:06:20.478",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jul 1, 2023 @ 00:06:10.273",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jul 1, 2023 @ 00:06:10.273",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 23:43:10.699",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid011,"Jun 30, 2023 @ 23:43:10.699",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 22:52:38.206",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 30, 2023 @ 22:52:38.206",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 22:52:23.612",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 30, 2023 @ 22:52:23.612",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 21:53:01.767",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 30, 2023 @ 21:53:01.767",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 21:52:50.405",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 30, 2023 @ 21:52:50.405",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 20:17:50.499",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid001,"Jun 30, 2023 @ 20:17:50.499",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 20:14:15.121",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 30, 2023 @ 20:14:15.121",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 19:46:55.586",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 30, 2023 @ 19:46:55.586",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 19:46:28.948",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 30, 2023 @ 19:46:28.948",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 19:30:19.675",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 30, 2023 @ 19:30:19.675",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 17:23:48.459",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 30, 2023 @ 17:23:48.459",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 17:23:24.311",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 30, 2023 @ 17:23:24.311",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 16:53:56.192",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid008,"Jun 30, 2023 @ 16:53:56.192",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 16:53:29.165",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 30, 2023 @ 16:53:29.165",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 16:48:45.241",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid001,"Jun 30, 2023 @ 16:48:45.241",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 16:46:54.022",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 30, 2023 @ 16:46:54.022",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 16:26:12.753",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid008,"Jun 30, 2023 @ 16:26:12.753",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 16:25:57.158",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 30, 2023 @ 16:25:57.158",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 15:56:58.177",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 30, 2023 @ 15:56:58.177",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 15:53:46.908",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 30, 2023 @ 15:53:46.908",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 30, 2023 @ 15:49:53.584",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 30, 2023 @ 15:49:53.584",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,30
"Jun 29, 2023 @ 22:38:18.688",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 29, 2023 @ 22:38:18.688",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 22:37:57.320",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 29, 2023 @ 22:37:57.320",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 20:55:33.898",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid008,"Jun 29, 2023 @ 20:55:33.898",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 20:55:22.897",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 29, 2023 @ 20:55:22.897",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 20:40:53.161",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid008,"Jun 29, 2023 @ 20:40:53.161",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 20:40:37.448",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 29, 2023 @ 20:40:37.448",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 20:21:33.835",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 29, 2023 @ 20:21:33.835",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 20:21:19.159",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 29, 2023 @ 20:21:19.159",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 19:36:42.230",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 29, 2023 @ 19:36:42.230",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 19:35:31.819",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 29, 2023 @ 19:35:31.819",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 18:36:39.931",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid008,"Jun 29, 2023 @ 18:36:39.931",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 18:36:24.634",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 29, 2023 @ 18:36:24.634",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 18:22:09.211",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 29, 2023 @ 18:22:09.211",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 17:59:49.964",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid008,"Jun 29, 2023 @ 17:59:49.964",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 17:59:38.786",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 29, 2023 @ 17:59:38.786",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 16:40:49.281",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 29, 2023 @ 16:40:49.281",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,29
"Jun 29, 2023 @ 16:40:27.780",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 29, 2023 @ 16:40:27.780",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,29
"Jun 28, 2023 @ 22:39:47.081",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid005,"Jun 28, 2023 @ 22:39:47.081",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,28
"Jun 28, 2023 @ 22:39:25.160",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid005,"Jun 28, 2023 @ 22:39:25.160",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,28
"Jun 28, 2023 @ 19:48:06.839",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 28, 2023 @ 19:48:06.839",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,28
"Jun 28, 2023 @ 19:47:54.175",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 28, 2023 @ 19:47:54.175",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,28
"Jun 28, 2023 @ 19:10:17.664",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid002,"Jun 28, 2023 @ 19:10:17.664",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,28
"Jun 28, 2023 @ 19:09:35.561",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 28, 2023 @ 19:09:35.561",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,28
"Jun 28, 2023 @ 18:54:22.561",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 28, 2023 @ 18:54:22.561",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,28
